problem,candidate_vertex_graph1,revealed_vertex_graph2,baseline_h0_accuracy,baseline_final_unseeded_accuracy,outcome_h0_accuracy,outcome_final_unseeded_accuracy,outcome_final_all_accuracy,outcome_accuracy_improvement,outcome_success,sgm_runtime_seconds,sgm_n_iter,sgm_converged,sgm_objective_score
sparse_er,192,123,0.0684931506849315,0.3321917808219178,0.07216494845360824,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.18449474999215454,19,True,1560.0
sparse_er,193,101,0.0684931506849315,0.3321917808219178,0.054982817869415807,0.13058419243986255,0.15666666666666668,-0.20160758838205525,False,0.22770783305168152,23,True,828.0
sparse_er,194,6,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.12027491408934708,0.14666666666666667,-0.2119168667325707,False,0.2010807089973241,20,True,820.0
sparse_er,195,230,0.0684931506849315,0.3321917808219178,0.05154639175257732,0.13058419243986255,0.15666666666666668,-0.20160758838205525,False,0.29428049991838634,30,False,830.0
sparse_er,196,98,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.3642611683848797,0.38333333333333336,0.032069387562961904,False,0.29116079199593514,30,False,936.0
sparse_er,197,54,0.0684931506849315,0.3321917808219178,0.0859106529209622,1.0,1.0,0.6678082191780822,True,0.16737220901995897,17,True,1560.0
sparse_er,198,99,0.0684931506849315,0.3321917808219178,0.061855670103092786,1.0,1.0,0.6678082191780822,True,0.25131249998230487,26,True,1560.0
sparse_er,199,177,0.0684931506849315,0.3321917808219178,0.061855670103092786,1.0,1.0,0.6678082191780822,True,0.2544573340564966,26,True,1560.0
sparse_er,200,241,0.0684931506849315,0.3321917808219178,0.08247422680412371,1.0,1.0,0.6678082191780822,True,0.2502314579905942,25,True,1560.0
sparse_er,201,109,0.0684931506849315,0.3321917808219178,0.08247422680412371,1.0,1.0,0.6678082191780822,True,0.16949720901902765,17,True,1560.0
sparse_er,202,192,0.0684931506849315,0.3321917808219178,0.06872852233676977,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.23564795893616974,24,True,1560.0
sparse_er,203,78,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.14776632302405499,0.17333333333333334,-0.18442545779786282,False,0.3080058750929311,30,False,838.0
sparse_er,204,87,0.0684931506849315,0.3321917808219178,0.054982817869415807,0.17869415807560138,0.20333333333333334,-0.15349762274631643,False,0.3003055830486119,30,False,826.0
sparse_er,205,9,0.0684931506849315,0.3321917808219178,0.058419243986254296,1.0,1.0,0.6678082191780822,True,0.30443108396138996,26,True,1560.0
sparse_er,206,161,0.0684931506849315,0.3321917808219178,0.048109965635738834,0.1134020618556701,0.14,-0.21878971896624771,False,0.30775262508541346,30,False,830.0
sparse_er,207,153,0.0684931506849315,0.3321917808219178,0.06872852233676977,0.29896907216494845,0.32,-0.03322270865696936,False,0.29283683304674923,29,True,892.0
sparse_er,208,57,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.29896907216494845,0.32,-0.03322270865696936,False,0.2965332920430228,30,False,884.0
sparse_er,209,293,0.0684931506849315,0.3321917808219178,0.061855670103092786,0.18213058419243985,0.20666666666666667,-0.15006119662947795,False,0.2929804170271382,30,False,824.0
sparse_er,210,258,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.27787254203576595,28,True,1560.0
sparse_er,211,171,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.2508591065292096,0.2733333333333333,-0.08133267429270818,False,0.29449604195542634,30,False,872.0
sparse_er,212,152,0.0684931506849315,0.3321917808219178,0.054982817869415807,0.30927835051546393,0.33,-0.022913430306453875,False,0.2942662090063095,30,False,890.0
sparse_er,213,216,0.0684931506849315,0.3321917808219178,0.07560137457044673,1.0,1.0,0.6678082191780822,True,0.25660662504378706,26,True,1560.0
sparse_er,214,202,0.0684931506849315,0.3321917808219178,0.06529209621993128,0.16838487972508592,0.19333333333333333,-0.16380690109683188,False,0.2389388340525329,24,True,832.0
sparse_er,215,191,0.0684931506849315,0.3321917808219178,0.05154639175257732,0.12371134020618557,0.15,-0.20848044061573223,False,0.293301000026986,30,False,832.0
sparse_er,216,203,0.0684931506849315,0.3321917808219178,0.06872852233676977,1.0,1.0,0.6678082191780822,True,0.2896770420484245,30,True,1560.0
sparse_er,217,125,0.0684931506849315,0.3321917808219178,0.0859106529209622,1.0,1.0,0.6678082191780822,True,0.16890045802574605,17,True,1560.0
sparse_er,218,91,0.0684931506849315,0.3321917808219178,0.06872852233676977,0.9862542955326461,0.9866666666666667,0.6540625147107283,True,0.2916139579610899,30,False,1550.0
sparse_er,219,38,0.0684931506849315,0.3321917808219178,0.061855670103092786,0.1134020618556701,0.14,-0.21878971896624771,False,0.23600362497381866,24,True,822.0
sparse_er,220,35,0.0684931506849315,0.3321917808219178,0.05154639175257732,1.0,1.0,0.6678082191780822,True,0.2527554170228541,26,True,1560.0
sparse_er,221,155,0.0684931506849315,0.3321917808219178,0.061855670103092786,0.2852233676975945,0.30666666666666664,-0.046968413124323316,False,0.2981449590297416,30,False,882.0
sparse_er,222,200,0.0684931506849315,0.3321917808219178,0.07560137457044673,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.19862758403178304,20,True,1560.0
sparse_er,223,252,0.0684931506849315,0.3321917808219178,0.054982817869415807,0.16151202749140894,0.18666666666666668,-0.17067975333050886,False,0.2471656670095399,25,True,828.0
sparse_er,224,24,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.24742268041237114,0.27,-0.08476910040954666,False,0.302927833981812,30,False,860.0
sparse_er,225,80,0.0684931506849315,0.3321917808219178,0.054982817869415807,0.281786941580756,0.30333333333333334,-0.05040483924116179,False,0.31355316704139113,30,False,876.0
sparse_er,226,150,0.0684931506849315,0.3321917808219178,0.06872852233676977,0.993127147766323,0.9933333333333333,0.6609353669444052,True,0.20268187497276813,20,True,1560.0
sparse_er,227,96,0.0684931506849315,0.3321917808219178,0.05154639175257732,0.21649484536082475,0.24,-0.11569693546109305,False,0.23614420800004154,24,True,862.0
sparse_er,228,265,0.0684931506849315,0.3321917808219178,0.08247422680412371,1.0,1.0,0.6678082191780822,True,0.14065333304461092,14,True,1560.0
sparse_er,229,240,0.0684931506849315,0.3321917808219178,0.058419243986254296,0.17869415807560138,0.20333333333333334,-0.15349762274631643,False,0.2980736249592155,30,False,868.0
sparse_er,230,5,0.0684931506849315,0.3321917808219178,0.048109965635738834,0.06872852233676977,0.09666666666666666,-0.26346325848514807,False,0.24347275006584823,25,True,808.0
sparse_er,232,15,0.0684931506849315,0.3321917808219178,0.054982817869415807,0.09965635738831616,0.12666666666666668,-0.23253542343360165,False,0.2528647920116782,26,True,802.0
